#File,Files,Profile,Mean (ms),Min (ms),Max (ms),Diff (ms),Max RSS (KB),Max RSS (KB) diff,CPU %
gen-1000-3-foobar.log.lz4,169,release,3311 ± 12,3299,3331,54,1230196,-9468,7.679
gen-1000-3-foobar.log.lz4,170,release,3307 ± 33,3258,3339,-4,1241656,11460,7.715
gen-1000-3-foobar.log.lz4,171,release,3359 ± 29,3334,3407,52,1246660,5004,7.740
gen-1000-3-foobar.log.lz4,172,release,3330 ± 19,3300,3351,-29,1258916,12256,7.772
gen-1000-3-foobar.log.lz4,173,release,3403 ± 25,3373,3442,73,1259292,376,7.858
gen-1000-3-foobar.log.lz4,174,release,3410 ± 25,3385,3441,7,1280152,20860,7.915
gen-1000-3-foobar.log.lz4,175,release,3439 ± 31,3393,3476,29,1276216,-3936,7.964
gen-1000-3-foobar.log.lz4,176,release,3454 ± 15,3438,3480,15,1297256,21040,8.054
gen-1000-3-foobar.log.lz4,177,release,3480 ± 41,3428,3520,26,1288140,-9116,8.087
gen-1000-3-foobar.log.lz4,178,release,3502 ± 20,3469,3518,22,1281616,-6524,8.106
gen-1000-3-foobar.log.lz4,179,release,3527 ± 24,3487,3549,25,1309260,27644,8.182
gen-1000-3-foobar.log.lz4,180,release,3564 ± 18,3541,3588,37,1305564,-3696,8.200
gen-1000-3-foobar.log.lz4,181,release,3565 ± 20,3531,3584,1,1323068,17504,8.253
gen-1000-3-foobar.log.lz4,182,release,3622 ± 15,3609,3645,57,1318704,-4364,8.324
gen-1000-3-foobar.log.lz4,183,release,3613 ± 11,3592,3620,-9,1354104,35400,8.403
gen-1000-3-foobar.log.lz4,184,release,3666 ± 30,3612,3687,53,1358044,3940,8.486
gen-1000-3-foobar.log.lz4,185,release,3665 ± 16,3643,3690,-1,1327512,-30532,8.467
gen-1000-3-foobar.log.lz4,186,release,3694 ± 48,3614,3739,29,1346432,18920,8.523
gen-1000-3-foobar.log.lz4,187,release,3733 ± 12,3714,3750,39,1392492,46060,8.571
gen-1000-3-foobar.log.lz4,188,release,3747 ± 23,3720,3779,14,1345000,-47492,8.634
gen-1000-3-foobar.log.lz4,189,release,3781 ± 15,3757,3798,34,1384876,39876,8.646
gen-1000-3-foobar.log.lz4,190,release,3767 ± 27,3732,3790,-14,1360060,-24816,8.731
gen-1000-3-foobar.log.lz4,191,release,3820 ± 43,3749,3860,53,1368152,8092,8.760
gen-1000-3-foobar.log.lz4,192,release,3884 ± 25,3862,3928,64,1368448,296,8.903
gen-1000-3-foobar.log.lz4,193,release,3855 ± 45,3785,3904,-29,1377448,9000,8.923
gen-1000-3-foobar.log.lz4,194,release,3917 ± 10,3899,3925,62,1381912,4464,8.941
gen-1000-3-foobar.log.lz4,195,release,3901 ± 31,3853,3931,-16,1384236,2324,8.966
gen-1000-3-foobar.log.lz4,196,release,3956 ± 43,3890,3994,55,1393292,9056,9.065
gen-1000-3-foobar.log.lz4,197,release,3981 ± 11,3964,3994,25,1392124,-1168,9.148
gen-1000-3-foobar.log.lz4,198,release,3988 ± 43,3950,4057,7,1406084,13960,9.197
gen-1000-3-foobar.log.lz4,199,release,4046 ± 27,4014,4078,58,1439704,33620,9.241
gen-1000-3-foobar.log.lz4,200,release,4015 ± 39,3969,4058,-31,1419860,-19844,9.238
gen-1000-3-foobar.log.lz4,201,release,4073 ± 39,4030,4124,58,1401680,-18180,9.349
