#File,Files,Profile,Mean (ms),Min (ms),Max (ms),Diff (ms),Max RSS (KB),Max RSS (KB) diff,CPU %
gen-1000-3-foobar.UTF-16LE.log,202,release,5886 ± 109,5744,6033,-50,132348,240,11.180
gen-1000-3-foobar.UTF-16LE.log,203,release,6099 ± 203,5863,6325,213,133692,1344,11.435
gen-1000-3-foobar.UTF-16LE.log,204,release,6285 ± 488,5695,6901,186,133628,-64,12.030
gen-1000-3-foobar.UTF-16LE.log,205,release,6299 ± 207,6053,6589,14,134320,692,12.222
gen-1000-3-foobar.UTF-16LE.log,206,release,6366 ± 279,6164,6857,67,135208,888,12.310
gen-1000-3-foobar.UTF-16LE.log,207,release,6187 ± 230,5971,6434,-179,135600,392,11.684
gen-1000-3-foobar.UTF-16LE.log,208,release,6325 ± 123,6176,6456,138,136428,828,12.178
gen-1000-3-foobar.UTF-16LE.log,209,release,6024 ± 113,5912,6189,-301,136764,336,11.169
gen-1000-3-foobar.UTF-16LE.log,210,release,6300 ± 264,6054,6690,276,137212,448,11.988
gen-1000-3-foobar.UTF-16LE.log,211,release,6062 ± 285,5796,6521,-238,138000,788,11.553
gen-1000-3-foobar.UTF-16LE.log,212,release,5781 ± 116,5685,5975,-281,138740,740,10.792
gen-1000-3-foobar.UTF-16LE.log,213,release,5656 ± 80,5573,5781,-125,138968,228,10.333
gen-1000-3-foobar.UTF-16LE.log,214,release,5825 ± 208,5684,6188,169,139676,708,10.745
gen-1000-3-foobar.UTF-16LE.log,215,release,6044 ± 235,5791,6387,219,140008,332,11.367
gen-1000-3-foobar.UTF-16LE.log,216,release,6033 ± 224,5796,6285,-11,140756,748,11.192
gen-1000-3-foobar.UTF-16LE.log,217,release,6344 ± 297,6047,6835,311,141356,600,12.056
gen-1000-3-foobar.UTF-16LE.log,218,release,6052 ± 259,5794,6449,-292,141708,352,11.258
gen-1000-3-foobar.UTF-16LE.log,219,release,6525 ± 385,6270,7203,473,142612,904,12.340
gen-1000-3-foobar.UTF-16LE.log,220,release,6375 ± 343,5954,6877,-150,143312,700,11.975
gen-1000-3-foobar.UTF-16LE.log,221,release,6307 ± 261,5903,6591,-68,143892,580,11.818
gen-1000-3-foobar.UTF-16LE.log,222,release,6201 ± 314,5951,6742,-106,144452,560,11.461
gen-1000-3-foobar.UTF-16LE.log,223,release,6829 ± 310,6469,7277,628,145072,620,12.908
gen-1000-3-foobar.UTF-16LE.log,224,release,6112 ± 75,6024,6191,-717,145512,440,11.184
gen-1000-3-foobar.UTF-16LE.log,225,release,6336 ± 198,6140,6616,224,146548,1036,11.771
gen-1000-3-foobar.UTF-16LE.log,226,release,6256 ± 64,6164,6316,-80,146988,440,11.577
gen-1000-3-foobar.UTF-16LE.log,227,release,6312 ± 70,6187,6357,56,147364,376,11.682
gen-1000-3-foobar.UTF-16LE.log,228,release,6264 ± 106,6130,6427,-48,148168,804,11.523
gen-1000-3-foobar.UTF-16LE.log,229,release,6283 ± 64,6190,6359,19,148812,644,11.508
gen-1000-3-foobar.UTF-16LE.log,230,release,6392 ± 126,6219,6534,109,149256,444,11.845
gen-1000-3-foobar.UTF-16LE.log,231,release,6450 ± 74,6391,6546,58,150020,764,11.987
gen-1000-3-foobar.UTF-16LE.log,232,release,6465 ± 147,6237,6605,15,150292,272,11.975
gen-1000-3-foobar.UTF-16LE.log,233,release,6422 ± 56,6368,6485,-43,151212,920,11.750
gen-1000-3-foobar.UTF-16LE.log,234,release,6521 ± 141,6333,6649,99,151724,512,12.046
gen-1000-3-foobar.UTF-16LE.log,235,release,6580 ± 60,6476,6633,59,152420,696,12.194
gen-1000-3-foobar.UTF-16LE.log,236,release,6612 ± 77,6503,6683,32,153012,592,12.279
gen-1000-3-foobar.UTF-16LE.log,237,release,6603 ± 68,6529,6683,-9,153652,640,12.200
gen-1000-3-foobar.UTF-16LE.log,238,release,6673 ± 56,6578,6722,70,154160,508,12.365
gen-1000-3-foobar.UTF-16LE.log,239,release,6763 ± 48,6702,6819,90,154448,288,12.546
gen-1000-3-foobar.UTF-16LE.log,240,release,6743 ± 43,6700,6815,-20,155380,932,12.450
gen-1000-3-foobar.UTF-16LE.log,241,release,6821 ± 56,6741,6888,78,155924,544,12.645
gen-1000-3-foobar.UTF-16LE.log,242,release,6828 ± 50,6779,6910,7,156768,844,12.671
gen-1000-3-foobar.UTF-16LE.log,243,release,6886 ± 29,6842,6912,58,157188,420,12.807
gen-1000-3-foobar.UTF-16LE.log,244,release,6944 ± 38,6885,6989,58,157936,748,12.841
gen-1000-3-foobar.UTF-16LE.log,245,release,7011 ± 64,6952,7110,67,158048,112,12.994
gen-1000-3-foobar.UTF-16LE.log,246,release,6871 ± 112,6766,7029,-140,159008,960,12.539
gen-1000-3-foobar.UTF-16LE.log,247,release,6919 ± 63,6826,6994,48,159616,608,12.704
gen-1000-3-foobar.UTF-16LE.log,248,release,7038 ± 185,6865,7248,119,160000,384,12.930
